cluster_id,R_id,smart,dE,adj_fwd
1,39283,[CH3:1][I:2].[O:3]=[C:4]1[CH2:5][c:7]2[cH:8][c:10]([O:11][CH2:13][c:14]3[cH:15][cH:17][cH:18][c:19]([F:20])[cH:16]3)[cH:12][cH:21][c:9]2[CH:22]=[CH:23][N:6]1[H:24]>>[CH3:1][N:6]1[C:4](=[O:3])[CH2:5][c:7]2[cH:8][c:10]([O:11][CH2:13][c:14]3[cH:15][cH:17][cH:18][c:19]([F:20])[cH:16]3)[cH:12][cH:21][c:9]2[CH:22]=[CH:23]1.[I:2][H:24],-13.09,17.98
1,37559,[CH3:1][I:2].[O:3]=[N+:4]([O-:5])[c:6]1[cH:7][cH:9][c:10]([O:11][H:13])[cH:12][c:8]1[F:14]>>[CH3:1][O:11][c:10]1[cH:9][cH:7][c:6]([N+:4](=[O:3])[O-:5])[c:8]([F:14])[cH:12]1.[I:2][H:13],-4.54,18.03
1,15302,[CH3:1][I:2].[O:3]=[C:4]1[CH2:5][CH2:7][c:8]2[c:6]1[cH:15][c:12]([I:14])[c:10]([O:11][H:13])[cH:9]2>>[CH3:1][O:11][c:10]1[cH:9][c:8]2[c:6]([cH:15][c:12]1[I:14])[C:4](=[O:3])[CH2:5][CH2:7]2.[I:2][H:13],-5.9,18.06
1,34872,[CH3:1][I:2].[CH3:3][O:4][H:5]>>[CH3:1][O:4][CH3:3].[I:2][H:5],-6.21,18.07
1,1851,[CH3:1][I:2].[CH3:3][O:4][c:5]1[cH:6][c:8]([C:9]#[N:11])[cH:10][cH:12][c:7]1[CH2:13][c:14]1[cH:15][n:17]([H:18])[c:19]2[c:16]1[cH:24][c:22]([N+:23](=[O:25])[O-:26])[cH:21][cH:20]2>>[CH3:1][n:17]1[cH:15][c:14]([CH2:13][c:7]2[c:5]([O:4][CH3:3])[cH:6][c:8]([C:9]#[N:11])[cH:10][cH:12]2)[c:16]2[c:19]1[cH:20][cH:21][c:22]([N+:23](=[O:25])[O-:26])[cH:24]2.[I:2][H:18],-14.59,18.14
1,35811_rev,[F:1][C:2]([F:3])([F:4])[CH2:5][O:7][c:8]1[cH:10][cH:12][c:13]([Br:14])[c:15]2[c:11]1[cH:19][cH:18][cH:17][cH:16]2.[I:6][H:9]>>[F:1][C:2]([F:3])([F:4])[CH2:5][I:6].[O:7]([c:8]1[cH:10][cH:12][c:13]([Br:14])[c:15]2[c:11]1[cH:19][cH:18][cH:17][cH:16]2)[H:9],-6.71,18.15
1,2033,[O:11]=[N+:12]([O-:13])[c:14]1[cH:15][c:17]([F:18])[cH:19][c:20]([Br:21])[cH:16]1.[O:1]([c:2]1[cH:4][cH:6][c:7]([F:8])[cH:9][c:5]1[F:10])[H:3]>>[H:3][F:18].[O:1]([c:2]1[cH:4][cH:6][c:7]([F:8])[cH:9][c:5]1[F:10])[c:17]1[cH:15][c:14]([N+:12](=[O:11])[O-:13])[cH:16][c:20]([Br:21])[cH:19]1,1.49,18.21
1,49853,[CH3:1][I:2].[F:3][c:4]1[cH:5][c:7]2[n:8]([H:10])[n:11][c:12]([Br:13])[c:9]2[cH:14][c:6]1[F:15]>>[CH3:1][n:8]1[c:7]2[cH:5][c:4]([F:3])[c:6]([F:15])[cH:14][c:9]2[c:12]([Br:13])[n:11]1.[I:2][H:10],-19.31,18.22
1,32122,[CH3:1][I:2].[CH3:3][C:4]([CH3:5])([CH3:6])[O:7][C:8](=[O:9])[N:10]([CH2:11][CH2:13][O:14][CH2:15][CH2:16][N:17]=[N+:18]=[N-:19])[H:12]>>[CH3:1][N:10]([C:8]([O:7][C:4]([CH3:3])([CH3:5])[CH3:6])=[O:9])[CH2:11][CH2:13][O:14][CH2:15][CH2:16][N:17]=[N+:18]=[N-:19].[I:2][H:12],-12.59,18.22
1,5638_rev,[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([O:10][CH:15]([F:14])[F:16])[c:11]([F:13])[cH:7]1.[H:12][Cl:17]>>[CH3:1][O:2][C:3](=[O:4])[c:5]1[cH:6][cH:8][c:9]([O:10][H:12])[c:11]([F:13])[cH:7]1.[F:14][CH:15]([F:16])[Cl:17],-9.73,18.22
1,25352,[CH3:1][I:2].[NH2:3][c:4]1[cH:5][c:7]2[c:8]([cH:10][c:6]1[Br:12])[CH2:11][CH2:13][C:14](=[O:15])[N:9]2[H:16]>>[CH3:1][N:9]1[c:7]2[cH:5][c:4]([NH2:3])[c:6]([Br:12])[cH:10][c:8]2[CH2:11][CH2:13][C:14]1=[O:15].[I:2][H:16],-9.79,18.3
1,30206,[CH3:1][I:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][c:10]([O:11][H:13])[c:12]([CH3:14])[c:15]([OH:16])[cH:9]1>>[CH3:1][O:11][c:10]1[cH:8][c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:9][c:15]([OH:16])[c:12]1[CH3:14].[I:2][H:13],-5.32,18.34
1,48444,[CH3:1][I:2].[CH3:3][O:4][C:5](=[O:6])[CH2:7][c:8]1[cH:9][cH:11][c:12]([O:13][H:15])[c:14]([Br:16])[cH:10]1>>[CH3:1][O:13][c:12]1[cH:11][cH:9][c:8]([CH2:7][C:5]([O:4][CH3:3])=[O:6])[cH:10][c:14]1[Br:16].[I:2][H:15],-6.09,18.38
1,2898,[CH3:1][CH2:2][I:3].[CH3:4][O:5][c:6]1[cH:7][c:9]([C:10](=[O:12])[N:13]2[CH2:14][CH2:16][N:17]([CH2:18][c:20]3[cH:21][cH:23][cH:24][cH:25][cH:22]3)[CH:19]([CH2:26][O:27][H:28])[CH2:15]2)[cH:11][c:29]([O:30][CH3:31])[c:8]1[O:32][CH3:33]>>[CH3:1][CH2:2][O:27][CH2:26][CH:19]1[CH2:15][N:13]([C:10]([c:9]2[cH:7][c:6]([O:5][CH3:4])[c:8]([O:32][CH3:33])[c:29]([O:30][CH3:31])[cH:11]2)=[O:12])[CH2:14][CH2:16][N:17]1[CH2:18][c:20]1[cH:21][cH:23][cH:24][cH:25][cH:22]1.[I:3][H:28],-4.84,18.43
1,7355,[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[O:7][CH2:8][n:9]1[cH:10][n:12][c:13]2[cH:14][c:16]([O:17][CH2:19][c:20]3[cH:21][cH:23][cH:24][cH:25][cH:22]3)[cH:18][c:26]([O:27][H:28])[c:15]2[c:11]1=[O:29].[CH3:30][CH:31]([CH3:32])[OH:33]>>[CH3:1][C:2]([CH3:3])([CH3:4])[C:5](=[O:6])[O:7][CH2:8][n:9]1[cH:10][n:12][c:13]2[cH:14][c:16]([O:17][CH2:19][c:20]3[cH:21][cH:23][cH:24][cH:25][cH:22]3)[cH:18][c:26]([O:27][CH:31]([CH3:30])[CH3:32])[c:15]2[c:11]1=[O:29].[H:28][OH:33],3.82,18.43
1,2146_rev,[CH3:1][O:15][c:14]1[cH:13][cH:11][c:10]([O:9][CH2:8][C:6]([O:5][CH2:4][CH3:3])=[O:7])[cH:12][c:16]1[Cl:18].[I:2][H:17]>>[CH3:1][I:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[CH2:8][O:9][c:10]1[cH:11][cH:13][c:14]([O:15][H:17])[c:16]([Cl:18])[cH:12]1,-3.93,18.53
1,43794_rev,[CH3:1][N+:4]([CH3:3])([CH3:5])[c:6]1[cH:7][cH:9][c:10]([CH:11]=[CH:13][c:14]2[c:15]([F:17])[cH:18][cH:19][cH:20][c:16]2[F:21])[cH:12][cH:8]1.[I-:2]>>[CH3:1][I:2].[CH3:3][N:4]([CH3:5])[c:6]1[cH:7][cH:9][c:10]([CH:11]=[CH:13][c:14]2[c:15]([F:17])[cH:18][cH:19][cH:20][c:16]2[F:21])[cH:12][cH:8]1,10.82,18.53
1,37692_rev,[CH3:1][O:15][c:14]1[cH:9][c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:8][c:10]([OH:11])[c:12]1[Cl:13].[I:2][H:16]>>[CH3:1][I:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][c:10]([OH:11])[c:12]([Cl:13])[c:14]([O:15][H:16])[cH:9]1,-4.68,18.65
1,19723,[CH3:1][O:2][H:3].[O:4]=[C:5]([OH:6])[c:7]1[cH:8][c:10]([F:11])[c:12]([N+:13](=[O:15])[O-:16])[cH:14][c:9]1[F:17]>>[CH3:1][O:2][c:10]1[cH:8][c:7]([C:5](=[O:4])[OH:6])[c:9]([F:17])[cH:14][c:12]1[N+:13](=[O:15])[O-:16].[H:3][F:11],-13.99,18.66
1,29027,[CH3:1][O:2][H:3].[O:4]=[C:5]([NH:6][CH2:8][c:9]1[cH:10][cH:12][c:13]([Cl:14])[cH:15][c:11]1[Cl:16])[c:7]1[cH:17][cH:19][n:20][c:21]([F:22])[cH:18]1>>[CH3:1][O:2][c:21]1[cH:18][c:7]([C:5](=[O:4])[NH:6][CH2:8][c:9]2[cH:10][cH:12][c:13]([Cl:14])[cH:15][c:11]2[Cl:16])[cH:17][cH:19][n:20]1.[H:3][F:22],-13.21,18.66
1,45799_rev,[CH3:1][N:9]1[C:6](=[O:8])[C:4]([CH3:3])([CH3:5])[C:7](=[O:17])[c:13]2[c:11]1[cH:12][cH:14][cH:15][cH:16]2.[I:2][H:10]>>[CH3:1][I:2].[CH3:3][C:4]1([CH3:5])[C:6](=[O:8])[N:9]([H:10])[c:11]2[cH:12][cH:14][cH:15][cH:16][c:13]2[C:7]1=[O:17],-11.96,18.75
1,21755,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:9][c:10]2[n:11]([H:13])[c:14]([C:15](=[O:17])[O:18][CH2:19][CH3:20])[cH:16][c:12]2[cH:8]1.[CH3:21][I:22]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][cH:9][c:10]2[n:11]([CH3:21])[c:14]([C:15](=[O:17])[O:18][CH2:19][CH3:20])[cH:16][c:12]2[cH:8]1.[H:13][I:22],-26.25,18.78
1,40182,[CH3:1][I:2].[CH3:3][c:4]1[n:5][c:7]2[cH:8][c:10]([Cl:11])[c:12]([Cl:13])[cH:14][c:9]2[n:6]1[H:15]>>[CH3:1][n:6]1[c:4]([CH3:3])[n:5][c:7]2[cH:8][c:10]([Cl:11])[c:12]([Cl:13])[cH:14][c:9]12.[I:2][H:15],-15.21,18.83
1,13951,[CH2:1]=[CH:2][C:3]([CH3:4])([CH3:5])[CH:6]([O:7][H:9])[c:8]1[cH:10][c:12]([C:13](=[O:15])[O:16][CH3:17])[cH:14][cH:18][c:11]1-[c:19]1[cH:20][c:22]([O:23][CH3:25])[cH:24][cH:26][c:21]1[F:27].[CH3:28][I:29]>>[CH2:1]=[CH:2][C:3]([CH3:4])([CH3:5])[CH:6]([O:7][CH3:28])[c:8]1[cH:10][c:12]([C:13](=[O:15])[O:16][CH3:17])[cH:14][cH:18][c:11]1-[c:19]1[cH:20][c:22]([O:23][CH3:25])[cH:24][cH:26][c:21]1[F:27].[H:9][I:29],-12.45,18.92
1,10490,[CH3:1][I:2].[CH3:3][CH2:4][CH2:5][CH2:6][CH2:7][CH2:8][c:9]1[cH:10][c:12]2[cH:13][cH:15][cH:16][cH:17][c:14]2[n:11]1[H:18]>>[CH3:1][n:11]1[c:9]([CH2:8][CH2:7][CH2:6][CH2:5][CH2:4][CH3:3])[cH:10][c:12]2[cH:13][cH:15][cH:16][cH:17][c:14]12.[I:2][H:18],-15.37,18.93
1,848,[CH3:1][I:2].[CH3:3][N:4]([CH3:5])[CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][c:9]1-[c:13]1[cH:14][cH:16][cH:17][cH:18][cH:15]1>>[CH3:1][N+:4]([CH3:3])([CH3:5])[CH2:6][c:7]1[cH:8][cH:10][cH:11][cH:12][c:9]1-[c:13]1[cH:14][cH:16][cH:17][cH:18][cH:15]1.[I-:2],-103.95,18.96
1,21495,[CH3:1][I:2].[O:3]=[C:4]([CH2:5][N:7]([CH:8]1[CH2:10][CH:11]1[c:12]1[cH:13][cH:15][cH:16][cH:17][cH:14]1)[H:9])[NH:6][CH:18]1[CH2:19][CH2:20]1>>[CH3:1][N:7]([CH2:5][C:4](=[O:3])[NH:6][CH:18]1[CH2:19][CH2:20]1)[CH:8]1[CH2:10][CH:11]1[c:12]1[cH:13][cH:15][cH:16][cH:17][cH:14]1.[I:2][H:9],-11.64,19.11
1,30461,[CH3:1][I:2].[CH3:3][CH2:4][O:5][C:6](=[O:7])[c:8]1[cH:9][c:11]([O:12][H:14])[cH:13][cH:15][c:10]1[CH3:16]>>[CH3:1][O:12][c:11]1[cH:9][c:8]([C:6]([O:5][CH2:4][CH3:3])=[O:7])[c:10]([CH3:16])[cH:15][cH:13]1.[I:2][H:14],-7.54,19.12
1,23963,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:9]2[c:10]([CH3:12])[c:13]([O:14][CH2:16][c:17]3[cH:18][cH:20][cH:21][cH:22][cH:19]3)[cH:15][cH:23][c:11]2[n:8]1[H:24].[CH3:25][I:26]>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][c:9]2[c:10]([CH3:12])[c:13]([O:14][CH2:16][c:17]3[cH:18][cH:20][cH:21][cH:22][cH:19]3)[cH:15][cH:23][c:11]2[n:8]1[CH3:25].[H:24][I:26],-14.05,19.14
1,39704_rev,[CH3:1][O:15][c:10]1[c:8]([C:6]([CH2:5][CH2:4][CH3:3])=[O:7])[cH:9][cH:11][c:12]([Br:13])[cH:14]1.[I:2][H:16]>>[CH3:1][I:2].[CH3:3][CH2:4][CH2:5][C:6](=[O:7])[c:8]1[cH:9][cH:11][c:12]([Br:13])[cH:14][c:10]1[O:15][H:16],-5.94,19.15
1,6688,[CH3:1][C:2]1([CH3:3])[O:4][C:6](=[O:7])[N:8]([H:9])[c:10]2[c:5]1[cH:15][c:13](-[c:14]1[cH:16][cH:18][cH:19][c:20]([Br:21])[cH:17]1)[cH:12][cH:11]2.[CH3:22][I:23]>>[CH3:1][C:2]1([CH3:3])[O:4][C:6](=[O:7])[N:8]([CH3:22])[c:10]2[c:5]1[cH:15][c:13](-[c:14]1[cH:16][cH:18][cH:19][c:20]([Br:21])[cH:17]1)[cH:12][cH:11]2.[H:9][I:23],-10.89,19.2
1,31341,[CH3:1][I:2].[O:3]([CH2:4][c:6]1[cH:7][c:9]([Br:10])[cH:11][cH:12][c:8]1[Cl:13])[H:5]>>[CH3:1][O:3][CH2:4][c:6]1[cH:7][c:9]([Br:10])[cH:11][cH:12][c:8]1[Cl:13].[I:2][H:5],-6.3,19.29
1,22160,[CH3:1][I:2].[CH3:3][C:4](=[O:5])[c:6]1[c:7]([Cl:9])[n:10]([H:11])[c:12]2[c:8]1[cH:16][cH:15][cH:14][cH:13]2>>[CH3:1][n:10]1[c:7]([Cl:9])[c:6]([C:4]([CH3:3])=[O:5])[c:8]2[c:12]1[cH:13][cH:14][cH:15][cH:16]2.[I:2][H:11],-14.15,19.43
1,35539,[CH3:1][I:2].[O:3]([c:4]1[c:6]([Br:8])[cH:9][cH:10][cH:11][c:7]1[Br:12])[H:5]>>[CH3:1][O:3][c:4]1[c:6]([Br:8])[cH:9][cH:10][cH:11][c:7]1[Br:12].[I:2][H:5],-1.99,19.44
1,47967,[CH3:1][I:2].[O:3]=[C:4]1[N:5]([H:7])[c:8]2[cH:9][cH:11][c:12]([N+:13](=[O:15])[O-:16])[cH:14][c:10]2[CH2:17][O:6]1>>[CH3:1][N:5]1[C:4](=[O:3])[O:6][CH2:17][c:10]2[c:8]1[cH:9][cH:11][c:12]([N+:13](=[O:15])[O-:16])[cH:14]2.[I:2][H:7],-13.4,19.46
1,49916,[CH3:1][CH:2]([CH3:3])[CH2:4][I:5].[O:6]([c:7]1[cH:9][cH:11][cH:12][cH:13][c:10]1[Br:14])[H:8]>>[CH3:1][CH:2]([CH3:3])[CH2:4][O:6][c:7]1[cH:9][cH:11][cH:12][cH:13][c:10]1[Br:14].[I:5][H:8],-7.64,19.48
1,11102,[CH3:1][I:2].[N-:3]=[N+:4]=[N:5][CH2:6][CH:7]([O:8][H:10])[CH2:9][n:11]1[cH:12][c:14]([N+:15](=[O:17])[O-:18])[n:16][c:13]1[Cl:19]>>[CH3:1][O:8][CH:7]([CH2:6][N:5]=[N+:4]=[N-:3])[CH2:9][n:11]1[cH:12][c:14]([N+:15](=[O:17])[O-:18])[n:16][c:13]1[Cl:19].[I:2][H:10],-7.62,19.51
1,5722_rev,[F:1][C:2]([F:3])([F:4])[CH2:5][O:14][c:10]1[c:8]([NH2:7])[n:9][cH:11][cH:12][cH:13]1.[I:6][H:15]>>[F:1][C:2]([F:3])([F:4])[CH2:5][I:6].[NH2:7][c:8]1[n:9][cH:11][cH:12][cH:13][c:10]1[O:14][H:15],-5.74,19.59
1,39067,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][C:11](=[O:12])[N:13]([H:14])[c:15]2[cH:16][cH:18][cH:19][cH:20][c:17]2[CH2:10]1.[CH3:21][I:22]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][C:11](=[O:12])[N:13]([CH3:21])[c:15]2[cH:16][cH:18][cH:19][cH:20][c:17]2[CH2:10]1.[H:14][I:22],-10.22,19.61
1,19499,[CH3:1][O:2][c:3]1[cH:4][c:6]2[n:7][c:9]([S:10](=[O:12])(=[O:13])[NH:14][c:15]3[c:16]([Cl:18])[cH:19][cH:20][cH:21][c:17]3[Cl:22])[n:11][n:8]2[c:23]([Cl:24])[n:5]1.[CH3:25][O:26][Na:27]>>[CH3:1][O:2][c:3]1[cH:4][c:6]2[n:7][c:9]([S:10](=[O:12])(=[O:13])[NH:14][c:15]3[c:16]([Cl:18])[cH:19][cH:20][cH:21][c:17]3[Cl:22])[n:11][n:8]2[c:23]([O:26][CH3:25])[n:5]1.[Cl:24][Na:27],-25.2,19.62
1,39679,[CH3:1][I:2].[CH3:3][c:4]1[cH:5][cH:7][n:8][c:9]([N+:10](=[O:11])[O-:12])[c:6]1[O:13][H:14]>>[CH3:1][O:13][c:6]1[c:4]([CH3:3])[cH:5][cH:7][n:8][c:9]1[N+:10](=[O:11])[O-:12].[I:2][H:14],2.76,19.65
1,28891_rev,[CH3:1][O:10][c:9]1[cH:8][cH:6][c:5]([C:4]#[N:3])[c:7]([F:13])[cH:11]1.[I:2][H:12]>>[CH3:1][I:2].[N:3]#[C:4][c:5]1[cH:6][cH:8][c:9]([O:10][H:12])[cH:11][c:7]1[F:13],-5.54,19.67
1,38350_rev,[CH3:1][O:29][CH:8]1[C:5]([O:4][CH3:3])([c:6]2[cH:9][cH:11][cH:12][c:13]([O:14][CH2:15][c:16]3[cH:17][cH:19][c:20]4[cH:21][cH:23][cH:24][cH:25][c:22]4[cH:18]3)[cH:10]2)[CH2:7][CH2:26][O:27][CH2:28]1.[I:2][H:30]>>[CH3:1][I:2].[CH3:3][O:4][C:5]1([c:6]2[cH:9][cH:11][cH:12][c:13]([O:14][CH2:15][c:16]3[cH:17][cH:19][c:20]4[cH:21][cH:23][cH:24][cH:25][c:22]4[cH:18]3)[cH:10]2)[CH2:7][CH2:26][O:27][CH2:28][CH:8]1[O:29][H:30],2.64,19.67
1,6746,[CH3:1][I:2].[CH3:3][C:4]([CH3:5])([CH3:6])[c:7]1[cH:8][c:10]([Cl:11])[c:12]([O:13][H:15])[c:14]([N+:16](=[O:17])[O-:18])[cH:9]1>>[CH3:1][O:13][c:12]1[c:10]([Cl:11])[cH:8][c:7]([C:4]([CH3:3])([CH3:5])[CH3:6])[cH:9][c:14]1[N+:16](=[O:17])[O-:18].[I:2][H:15],4.06,19.77
1,12861_rev,[CH3:1][O:3][c:4]1[cH:6][cH:8][c:9]([O:10][CH2:12][C:13]([F:14])([F:15])[F:16])[cH:11][c:7]1[Br:17].[I:2][H:5]>>[CH3:1][I:2].[O:3]([c:4]1[cH:6][cH:8][c:9]([O:10][CH2:12][C:13]([F:14])([F:15])[F:16])[cH:11][c:7]1[Br:17])[H:5],-6.4,19.8
1,27625,[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([Cl:10])[c:11]([Br:12])[cH:7]1.[O:13]([CH2:14][Na:16])[H:15]>>[Cl:10][Na:16].[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([O:13][CH2:14][H:15])[c:11]([Br:12])[cH:7]1,0.0,19.83
1,27625_rev,[Cl:10][Na:16].[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([O:13][CH2:14][H:15])[c:11]([Br:12])[cH:7]1>>[F:1][C:2]([F:3])([F:4])[c:5]1[cH:6][n:8][c:9]([Cl:10])[c:11]([Br:12])[cH:7]1.[O:13]([CH2:14][Na:16])[H:15],0.0,19.83
1,29405,[CH3:1][CH:2]([CH3:3])[I:4].[O:5]=[CH:6][c:7]1[cH:8][cH:10][cH:11][c:12]([O:13][H:14])[cH:9]1>>[CH3:1][CH:2]([CH3:3])[O:13][c:12]1[cH:9][c:7]([CH:6]=[O:5])[cH:8][cH:10][cH:11]1.[I:4][H:14],-7.1,19.88
1,43678_rev,[CH3:1][n:12]1[cH:10][c:8](-[c:7]2[cH:6][cH:4][cH:3][cH:5][cH:9]2)[n:11][cH:14]1.[I:2][H:13]>>[CH3:1][I:2].[cH:3]1[cH:4][cH:6][c:7](-[c:8]2[cH:10][n:12]([H:13])[cH:14][n:11]2)[cH:9][cH:5]1,60.58,19.88
1,31192_rev,[CH3:1][N:31]1[C:29](=[O:33])[N:26]([c:25]2[cH:24][cH:22][c:20]([N:19]3[CH2:18][CH2:16][N:6]([C:4](=[O:3])[c:5]4[cH:7][cH:9][cH:10][cH:11][c:8]4[C:12]([F:13])([F:14])[F:15])[CH2:17][CH2:21]3)[n:23][n:27]2)[CH2:28][CH2:30]1.[I:2][H:32]>>[CH3:1][I:2].[O:3]=[C:4]([c:5]1[cH:7][cH:9][cH:10][cH:11][c:8]1[C:12]([F:13])([F:14])[F:15])[N:6]1[CH2:16][CH2:18][N:19]([c:20]2[cH:22][cH:24][c:25]([N:26]3[CH2:28][CH2:30][N:31]([H:32])[C:29]3=[O:33])[n:27][n:23]2)[CH2:21][CH2:17]1,-4.48,19.9
1,8145,[CH3:1][I:2].[CH3:3][CH:4]1[CH2:5][CH2:7][CH2:8][CH:9]([N:10]2[CH2:11][CH2:13][CH2:14][CH2:12]2)[CH2:6]1>>[CH3:1][N+:10]1([CH:9]2[CH2:6][CH:4]([CH3:3])[CH2:5][CH2:7][CH2:8]2)[CH2:11][CH2:13][CH2:14][CH2:12]1.[I-:2],-13.35,19.93
1,43263,[CH3:1][I:2].[CH3:3][O:4][C:5](=[O:6])[c:7]1[cH:8][c:10]([Br:11])[cH:12][c:13]([N:14]([CH:15]2[CH2:17][CH2:19][CH:20]([NH:21][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[CH2:22][CH2:18]2)[H:16])[c:9]1[CH3:30]>>[CH3:1][N:14]([c:13]1[c:9]([CH3:30])[c:7]([C:5]([O:4][CH3:3])=[O:6])[cH:8][c:10]([Br:11])[cH:12]1)[CH:15]1[CH2:17][CH2:19][CH:20]([NH:21][C:23](=[O:24])[O:25][C:26]([CH3:27])([CH3:28])[CH3:29])[CH2:22][CH2:18]1.[I:2][H:16],-11.16,19.98
1,47381,[CH3:1][I:2].[O:3]=[c:4]1[cH:5][cH:7][c:8]2[cH:9][cH:11][c:12]([Br:13])[cH:14][c:10]2[n:6]1[H:15]>>[CH3:1][n:6]1[c:4](=[O:3])[cH:5][cH:7][c:8]2[cH:9][cH:11][c:12]([Br:13])[cH:14][c:10]12.[I:2][H:15],-9.85,20.02
1,48278,[CH3:1][I:2].[O:3]=[CH:4][c:5]1[cH:6][cH:8][c:9]([O:10][H:12])[cH:11][c:7]1[OH:13]>>[CH3:1][O:10][c:9]1[cH:8][cH:6][c:5]([CH:4]=[O:3])[c:7]([OH:13])[cH:11]1.[I:2][H:12],-6.29,20.03
1,22692,[CH3:1][CH2:2][I:3].[N:4]#[C:5][c:6]1[cH:7][cH:9][c:10]([O:11][H:13])[c:12]([Br:14])[cH:8]1>>[CH3:1][CH2:2][O:11][c:10]1[cH:9][cH:7][c:6]([C:5]#[N:4])[cH:8][c:12]1[Br:14].[I:3][H:13],-7.67,20.13
1,35609,[CH2:1]=[CH:2][CH2:3][I:4].[O:5]=[c:6]1[n:7]([H:9])[c:10]2[cH:11][c:13]([F:14])[cH:15][n:16][c:12]2[s:8]1>>[CH2:1]=[CH:2][CH2:3][n:7]1[c:6](=[O:5])[s:8][c:12]2[c:10]1[cH:11][c:13]([F:14])[cH:15][n:16]2.[I:4][H:9],-20.59,20.15
1,43991_rev,[CH2:1]=[CH:2][CH2:3][O:13][c:12]1[cH:11][cH:9][c:8]([C:6]([CH3:5])=[O:7])[c:10]([CH3:17])[c:14]1[CH3:16].[I:4][H:15]>>[CH2:1]=[CH:2][CH2:3][I:4].[CH3:5][C:6](=[O:7])[c:8]1[cH:9][cH:11][c:12]([O:13][H:15])[c:14]([CH3:16])[c:10]1[CH3:17],-6.64,20.22
1,16008,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([O:13][c:15]2[cH:16][cH:18][c:19]3[c:20]([cH:17]2)[N:22]([H:23])[C:24](=[O:25])[CH2:26][O:21]3)[CH2:14][CH2:10]1.[CH3:27][I:28]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][CH:12]([O:13][c:15]2[cH:16][cH:18][c:19]3[c:20]([cH:17]2)[N:22]([CH3:27])[C:24](=[O:25])[CH2:26][O:21]3)[CH2:14][CH2:10]1.[H:23][I:28],-46.3,20.3
1,10864,[CH3:1][I:2].[Cl:3][c:4]1[n:5][cH:7][c:8]([Br:9])[c:10]([N:11]([CH:12]2[CH2:14][CH2:16][CH2:17][CH2:15]2)[H:13])[n:6]1>>[CH3:1][N:11]([c:10]1[n:6][c:4]([Cl:3])[n:5][cH:7][c:8]1[Br:9])[CH:12]1[CH2:14][CH2:16][CH2:17][CH2:15]1.[I:2][H:13],-8.98,20.33
1,24802,[Br:1][c:2]1[cH:3][cH:5][c:6]([CH:7]2[CH2:9][N:11]([H:12])[CH2:13][CH2:14][NH:10]2)[cH:8][cH:4]1.[CH3:15][I:16]>>[Br:1][c:2]1[cH:3][cH:5][c:6]([CH:7]2[CH2:9][N:11]([CH3:15])[CH2:13][CH2:14][NH:10]2)[cH:8][cH:4]1.[H:12][I:16],-18.16,20.35
1,22691,[CH3:1][O:2][H:3].[CH3:4][O:5][CH:6]=[C:7]([C:8]#[N:10])[CH:9]([O:11][CH3:13])[O:12][CH3:14]>>[CH3:1][O:2][CH:6]([O:5][CH3:4])[C:7]([H:3])([C:8]#[N:10])[CH:9]([O:11][CH3:13])[O:12][CH3:14],-17.1,20.35
1,29987_rev,[CH3:1][O:15][c:8]1[c:6]([C:4]([CH3:3])=[O:5])[c:7]([CH3:9])[cH:10][c:11]([CH3:12])[c:13]1[CH3:14].[I:2][H:16]>>[CH3:1][I:2].[CH3:3][C:4](=[O:5])[c:6]1[c:7]([CH3:9])[cH:10][c:11]([CH3:12])[c:13]([CH3:14])[c:8]1[O:15][H:16],-3.3,20.49
