cluster_id,R_id,smart,dE,raw_fwd,raw_bwd,adj_fwd,adj_bwd,note
35,43357,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][C:12](=[C:13]([Br:15])[c:16]2[cH:17][cH:19][c:20]([C:21](=[O:23])[OH:24])[cH:22][cH:18]2)[CH2:14][CH2:10]1.[CH3:25][CH2:26][N:27]([CH2:28][CH3:30])[H:29]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][C:12](=[C:13]([Br:15])[c:16]2[cH:17][cH:19][c:20]([C:21](=[O:23])[N:27]([CH2:26][CH3:25])[CH2:28][CH3:30])[cH:22][cH:18]2)[CH2:14][CH2:10]1.[OH:24][H:29],-89.90,20.84,24.54,20.84,110.74,Success
35,17437,[CH3:1][n:2]1[cH:3][n:5][c:6]([C:7](=[O:8])[OH:9])[cH:4]1.[F:10][c:11]1[cH:12][cH:14][c:15]([CH2:16][N:18]([CH:19]2[CH2:21][CH2:23][CH2:22]2)[H:20])[cH:17][c:13]1[Br:24]>>[CH3:1][n:2]1[cH:3][n:5][c:6]([C:7](=[O:8])[N:18]([CH2:16][c:15]2[cH:14][cH:12][c:11]([F:10])[c:13]([Br:24])[cH:17]2)[CH:19]2[CH2:21][CH2:23][CH2:22]2)[cH:4]1.[OH:9][H:20],-10.30,24.36,47.18,24.36,34.66,Success
35,40291,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:9][n:10]2[c:8]1[n:26][cH:23][c:13]([C:22](=[O:24])[OH:25])[c:11]2[NH:12][c:14]1[cH:15][cH:17][c:18]([CH3:19])[c:20]([F:21])[cH:16]1.[F:27][c:28]1[cH:29][cH:31][c:32]2[c:33]([cH:30]1)[O:35][CH2:36][C:34]21[CH2:37][CH2:39][N:40]([H:41])[CH2:42][CH2:38]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[cH:7][n:9][n:10]2[c:8]1[n:26][cH:23][c:13]([C:22](=[O:24])[N:40]1[CH2:39][CH2:37][C:34]3([c:32]4[cH:31][cH:29][c:28]([F:27])[cH:30][c:33]4[O:35][CH2:36]3)[CH2:38][CH2:42]1)[c:11]2[NH:12][c:14]1[cH:15][cH:17][c:18]([CH3:19])[c:20]([F:21])[cH:16]1.[OH:25][H:41],-5.90,201.22,265.23,201.22,207.12,Success
35,6780,[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]([CH:8]=[N:10][CH:11]([CH2:12][OH:14])[CH2:13][O:15][c:16]2[cH:17][cH:19][c:20](-[c:21]3[cH:23][cH:25][c:26]([O:27][C:29]([F:30])([F:31])[F:32])[cH:28][cH:24]3)[cH:22][cH:18]2)[cH:9][cH:5]1.[CH3:33][C:34]1([CH3:35])[NH:36][C:38](=[O:39])[N:40]([H:41])[C:37]1=[O:42]>>[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]([CH:8]=[N:10][CH:11]([CH2:12][N:40]2[C:37](=[O:42])[C:34]([CH3:33])([CH3:35])[NH:36][C:38]2=[O:39])[CH2:13][O:15][c:16]2[cH:17][cH:19][c:20](-[c:21]3[cH:23][cH:25][c:26]([O:27][C:29]([F:30])([F:31])[F:32])[cH:28][cH:24]3)[cH:22][cH:18]2)[cH:9][cH:5]1.[OH:14][H:41],-186.18,49.45,151.54,49.45,235.63,Success
35,30333,[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]([C:8](=[O:10])[OH:11])[c:9]([CH3:12])[cH:5]1.[cH:13]1[cH:14][cH:16][c:17]2[n:18][c:20]([N:21]3[CH2:23][CH:25]4[CH2:26][N:28]([H:29])[CH2:30][CH:27]4[CH2:24]3)[cH:22][n:31][c:19]2[cH:15]1>>[CH3:1][O:2][c:3]1[cH:4][cH:6][c:7]([C:8](=[O:10])[N:28]2[CH2:26][CH:25]3[CH2:23][N:21]([c:20]4[n:18][c:17]5[cH:16][cH:14][cH:13][cH:15][c:19]5[n:31][cH:22]4)[CH2:24][CH:27]3[CH2:30]2)[c:9]([CH3:12])[cH:5]1.[OH:11][H:29],-22.19,0.00,0.00,0.00,22.19,Success
35,4223,[Na+:1].[O-:2][C:3](=[O:4])[c:5]1[cH:6][c:8]2[n:9][cH:11][cH:12][c:13]([Cl:14])[c:10]2[s:7]1.[OH:15][CH:16]1[CH2:17][CH2:19][N:20]([H:21])[CH2:18]1>>[C:3](=[O:4])([c:5]1[cH:6][c:8]2[n:9][cH:11][cH:12][c:13]([Cl:14])[c:10]2[s:7]1)[N:20]1[CH2:18][CH:16]([OH:15])[CH2:17][CH2:19]1.[Na:1][O:2][H:21],-44.16,24.15,38.53,24.15,68.31,Success
35,25774,[CH2:1]1[CH2:2][CH2:4][N:5]([CH2:6][CH2:8][CH2:9][N:10]2[CH2:11][CH2:13][N:14]([H:15])[CH2:16][CH2:12]2)[CH2:7][CH2:3]1.[O:17]=[C:18]([OH:19])[c:20]1[cH:21][cH:23][c:24]([S:25](=[O:27])(=[O:28])[NH:29][c:30]2[cH:31][cH:33][cH:34][cH:35][c:32]2[C:36](=[O:37])[c:38]2[cH:39][cH:41][cH:42][cH:43][cH:40]2)[cH:26][cH:22]1>>[CH2:1]1[CH2:2][CH2:4][N:5]([CH2:6][CH2:8][CH2:9][N:10]2[CH2:11][CH2:13][N:14]([C:18](=[O:17])[c:20]3[cH:21][cH:23][c:24]([S:25](=[O:27])(=[O:28])[NH:29][c:30]4[cH:31][cH:33][cH:34][cH:35][c:32]4[C:36](=[O:37])[c:38]4[cH:39][cH:41][cH:42][cH:43][cH:40]4)[cH:26][cH:22]3)[CH2:16][CH2:12]2)[CH2:7][CH2:3]1.[H:15][OH:19],-12.46,0.00,0.00,0.00,12.46,Success
35,46650,[CH3:1][c:2]1[c:3]([CH:5]([NH:7][c:9]2[cH:10][cH:12][c:13]([C:14](=[O:16])[OH:17])[cH:15][cH:11]2)[CH:8]2[CH2:18][CH2:20][CH2:21][CH2:22][CH2:19]2)[o:6][c:23]2[c:4]1[n:28][c:26]([Cl:27])[cH:25][cH:24]2.[CH3:29][CH2:30][O:31][C:32](=[O:33])[CH2:34][CH2:35][N:36]([CH3:37])[H:38]>>[CH3:1][c:2]1[c:3]([CH:5]([NH:7][c:9]2[cH:10][cH:12][c:13]([C:14](=[O:16])[N:36]([CH2:35][CH2:34][C:32]([O:31][CH2:30][CH3:29])=[O:33])[CH3:37])[cH:15][cH:11]2)[CH:8]2[CH2:18][CH2:20][CH2:21][CH2:22][CH2:19]2)[o:6][c:23]2[c:4]1[n:28][c:26]([Cl:27])[cH:25][cH:24]2.[OH:17][H:38],-7.17,0.00,0.00,0.00,7.17,Success
35,36017,[CH3:1][O:2][CH2:3][CH2:4][O:5][CH:6]1[CH2:7][CH2:9][N:10]([H:11])[CH2:12][CH2:8]1.[O:13]=[C:14]([OH:15])[c:16]1[cH:17][c:19]([CH2:20][c:22]2[n:23][nH:25][c:26](=[O:27])[c:28]3[c:24]2[CH2:30][CH2:31][CH2:32][CH2:29]3)[cH:21][cH:33][c:18]1[F:34]>>[CH3:1][O:2][CH2:3][CH2:4][O:5][CH:6]1[CH2:7][CH2:9][N:10]([C:14](=[O:13])[c:16]2[cH:17][c:19]([CH2:20][c:22]3[n:23][nH:25][c:26](=[O:27])[c:28]4[c:24]3[CH2:30][CH2:31][CH2:32][CH2:29]4)[cH:21][cH:33][c:18]2[F:34])[CH2:12][CH2:8]1.[H:11][OH:15],-67.75,25.13,137.33,25.13,92.88,Success
35,34981,[CH3:13][CH:14]([CH3:15])[CH2:16][CH:17]1[CH2:18][N:20]([H:21])[CH:22]([CH2:23][CH:25]([CH3:26])[CH3:27])[C:24](=[O:28])[NH:19]1.[CH3:1][c:2]1[cH:3][cH:5][c:6]([CH:7]=[CH:9][C:10](=[O:11])[OH:12])[cH:8][cH:4]1>>[CH3:1][c:2]1[cH:3][cH:5][c:6]([CH:7]=[CH:9][C:10](=[O:11])[N:20]2[CH2:18][CH:17]([CH2:16][CH:14]([CH3:13])[CH3:15])[NH:19][C:24](=[O:28])[CH:22]2[CH2:23][CH:25]([CH3:26])[CH3:27])[cH:8][cH:4]1.[OH:12][H:21],-9.53,0.00,0.00,0.00,9.53,Success
35,24070,[CH3:1][O:2][CH2:3][C:4]1([OH:5])[CH2:6][CH2:8][CH2:9][CH2:10][CH:7]1[n:11]1[cH:12][n:14][c:15]([C:16](=[O:17])[OH:18])[c:13]1-[c:19]1[cH:20][cH:22][cH:23][cH:24][cH:21]1.[O:25]=[C:26]([O:27][CH2:29][c:30]1[cH:31][cH:33][cH:34][cH:35][cH:32]1)[N:28]1[CH2:36][CH2:38][N:39]([H:40])[CH:41]([CH2:42][CH2:43][O:44][c:45]2[cH:46][cH:48][cH:49][cH:50][c:47]2[Cl:51])[CH2:37]1>>[CH3:1][O:2][CH2:3][C:4]1([OH:5])[CH2:6][CH2:8][CH2:9][CH2:10][CH:7]1[n:11]1[cH:12][n:14][c:15]([C:16](=[O:17])[N:39]2[CH2:38][CH2:36][N:28]([C:26](=[O:25])[O:27][CH2:29][c:30]3[cH:31][cH:33][cH:34][cH:35][cH:32]3)[CH2:37][CH:41]2[CH2:42][CH2:43][O:44][c:45]2[cH:46][cH:48][cH:49][cH:50][c:47]2[Cl:51])[c:13]1-[c:19]1[cH:20][cH:22][cH:23][cH:24][cH:21]1.[OH:18][H:40],-12.35,0.00,0.00,0.00,12.35,Success
35,3570,[CH3:1][CH2:2][N:3]([CH2:4][c:6]1[cH:7][n:9][cH:10][c:11](-[c:12]2[cH:13][cH:15][c:16]3[c:17]([cH:14]2)[c:19](-[c:20]2[n:22][cH:24][c:25]([C:26](=[O:27])[OH:28])[nH:23]2)[n:21][n:18]3[CH:29]2[CH2:30][CH2:32][CH2:33][CH2:34][O:31]2)[c:8]1[CH3:35])[C:5](=[O:36])[O:37][C:38]([CH3:39])([CH3:40])[CH3:41].[CH3:42][CH:43]1[CH2:44][N:46]([H:47])[CH2:48][CH:49]([CH3:50])[O:45]1>>[CH3:1][CH2:2][N:3]([CH2:4][c:6]1[cH:7][n:9][cH:10][c:11](-[c:12]2[cH:13][cH:15][c:16]3[c:17]([cH:14]2)[c:19](-[c:20]2[n:22][cH:24][c:25]([C:26](=[O:27])[N:46]4[CH2:44][CH:43]([CH3:42])[O:45][CH:49]([CH3:50])[CH2:48]4)[nH:23]2)[n:21][n:18]3[CH:29]2[CH2:30][CH2:32][CH2:33][CH2:34][O:31]2)[c:8]1[CH3:35])[C:5](=[O:36])[O:37][C:38]([CH3:39])([CH3:40])[CH3:41].[OH:28][H:47],-7.78,81.11,140.66,81.11,88.89,Success
35,4486,[CH3:1][n:2]1[cH:3][c:5](-[c:6]2[cH:8][cH:10][c:11]([F:12])[cH:13][cH:9]2)[c:7]([C:14](=[O:15])[OH:16])[n:4]1.[cH:17]1[cH:18][cH:20][c:21]2[s:22][c:24]([CH2:25][CH:27]3[CH2:28][CH2:30][CH2:31][CH2:32][N:29]3[H:33])[n:26][c:23]2[cH:19]1>>[CH3:1][n:2]1[cH:3][c:5](-[c:6]2[cH:8][cH:10][c:11]([F:12])[cH:13][cH:9]2)[c:7]([C:14](=[O:15])[N:29]2[CH:27]([CH2:25][c:24]3[s:22][c:21]4[cH:20][cH:18][cH:17][cH:19][c:23]4[n:26]3)[CH2:28][CH2:30][CH2:31][CH2:32]2)[n:4]1.[OH:16][H:33],-10.45,0.00,0.00,0.00,10.45,Success
35,42430,[O:1]=[C:2]1[N:3]([H:5])[C:6](=[O:7])[c:8]2[c:4]1[cH:12][cH:11][cH:10][cH:9]2.[OH:13][CH2:14][CH:15]1[CH2:16][O:17]1>>[H:5][OH:13].[O:1]=[C:2]1[N:3]([CH2:14][CH:15]2[CH2:16][O:17]2)[C:6](=[O:7])[c:8]2[c:4]1[cH:12][cH:11][cH:10][cH:9]2,13.14,22.01,29.42,42.56,29.42,Success
35,4097,[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([H:13])[CH2:14][CH:10]1[CH2:15][CH2:16][OH:17].[O:18]=[C:19]([OH:20])[c:21]1[cH:22][cH:24][cH:25][c:26]2[c:23]1[n:30][cH:29][cH:28][cH:27]2>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[N:8]1[CH2:9][CH2:11][N:12]([C:19](=[O:18])[c:21]2[cH:22][cH:24][cH:25][c:26]3[c:23]2[n:30][cH:29][cH:28][cH:27]3)[CH2:14][CH:10]1[CH2:15][CH2:16][OH:17].[H:13][OH:20],-17.48,464.69,547.64,464.69,482.17,Success
35,5757,[CH3:1][CH:2]([CH3:3])[CH2:4][c:5]1[cH:6][cH:8][c:9](-[c:10]2[cH:12][c:14](-[c:15]3[cH:17][s:19][c:20]([CH2:21][OH:22])[cH:18]3)[o:16][n:13]2)[cH:11][cH:7]1.[CH3:23][CH2:24][O:25][C:26](=[O:27])[CH:28]1[CH2:29][N:31]([H:32])[CH2:30]1>>[CH3:1][CH:2]([CH3:3])[CH2:4][c:5]1[cH:6][cH:8][c:9](-[c:10]2[cH:12][c:14](-[c:15]3[cH:17][s:19][c:20]([CH2:21][N:31]4[CH2:29][CH:28]([C:26]([O:25][CH2:24][CH3:23])=[O:27])[CH2:30]4)[cH:18]3)[o:16][n:13]2)[cH:11][cH:7]1.[OH:22][H:32],-8.24,426.49,413.69,426.49,434.73,Success
35,47214,[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[s:7][c:9]([N:10]2[CH2:12][CH2:14][N:15]([H:16])[C:13]2=[O:17])[n:11][c:8]1[CH3:18].[OH:19][CH2:20][c:21]1[cH:22][cH:24][c:25]([CH:26]([F:27])[F:28])[o:23]1>>[CH3:1][CH2:2][O:3][C:4](=[O:5])[c:6]1[s:7][c:9]([N:10]2[CH2:12][CH2:14][N:15]([CH2:20][c:21]3[cH:22][cH:24][c:25]([CH:26]([F:27])[F:28])[o:23]3)[C:13]2=[O:17])[n:11][c:8]1[CH3:18].[H:16][OH:19],-7.41,32.97,34.72,32.97,40.38,Success
35,38893,[F:1][C:2]([F:3])([F:4])[CH2:5][N:6]([c:7]1[cH:9][cH:11][cH:12][cH:13][cH:10]1)[H:8].[O:14]=[C:15]([OH:16])[c:17]1[cH:18][c:20]([Cl:21])[n:22][cH:23][n:19]1>>[F:1][C:2]([F:3])([F:4])[CH2:5][N:6]([c:7]1[cH:9][cH:11][cH:12][cH:13][cH:10]1)[C:15](=[O:14])[c:17]1[cH:18][c:20]([Cl:21])[n:22][cH:23][n:19]1.[H:8][OH:16],-7.55,247.78,181.04,247.78,255.33,Success
35,45107,[O:1]=[C:2]([O:3][CH2:5][c:6]1[cH:7][c:9]([Cl:10])[cH:11][c:12]([Cl:13])[cH:8]1)[N:4]1[CH2:14][CH2:16][C:17]2([CH2:18][CH2:15]1)[CH2:19][N:21]([H:22])[CH2:20]2.[O:23]=[C:24]([OH:25])[c:26]1[cH:27][cH:29][c:30]2[nH:31][n:33][n:34][c:32]2[cH:28]1>>[H:22][OH:25].[O:1]=[C:2]([O:3][CH2:5][c:6]1[cH:7][c:9]([Cl:10])[cH:11][c:12]([Cl:13])[cH:8]1)[N:4]1[CH2:14][CH2:16][C:17]2([CH2:18][CH2:15]1)[CH2:19][N:21]([C:24](=[O:23])[c:26]1[cH:27][cH:29][c:30]3[nH:31][n:33][n:34][c:32]3[cH:28]1)[CH2:20]2,-16.41,21.27,37.11,21.27,37.68,Success
35,24812,[CH3:1][O:2][c:3]1[cH:4][c:6]2[c:7]([cH:9][c:5]1[O:11][CH3:12])[CH2:10][N:13]([H:14])[CH2:15][CH2:8]2.[O:16]=[C:17]([OH:18])[c:19]1[cH:20][cH:22][n:23][c:24]([Cl:25])[cH:21]1>>[CH3:1][O:2][c:3]1[cH:4][c:6]2[c:7]([cH:9][c:5]1[O:11][CH3:12])[CH2:10][N:13]([C:17](=[O:16])[c:19]1[cH:20][cH:22][n:23][c:24]([Cl:25])[cH:21]1)[CH2:15][CH2:8]2.[H:14][OH:18],-8.15,22.63,65.91,22.63,30.78,Success
35,35561,[CH3:1][CH:2]1[CH2:3][C:5]([c:6]2[cH:8][cH:10][cH:11][o:9]2)=[CH:7][CH2:12][N:4]1[H:13].[O:14]=[C:15]([OH:16])[c:17]1[cH:18][c:20]2[n:21][cH:23][c:24]([Cl:25])[cH:26][n:22]2[n:19]1>>[CH3:1][CH:2]1[CH2:3][C:5]([c:6]2[cH:8][cH:10][cH:11][o:9]2)=[CH:7][CH2:12][N:4]1[C:15](=[O:14])[c:17]1[cH:18][c:20]2[n:21][cH:23][c:24]([Cl:25])[cH:26][n:22]2[n:19]1.[H:13][OH:16],-8.81,28.34,45.51,28.34,37.15,Success
35,1244,[O:1]=[C:2]([OH:3])[c:4]1[cH:5][cH:7][c:8]([NH:9][c:11]2[n:12][c:14]([NH:15][CH2:17][C:18]([F:19])([F:20])[F:21])[c:16]3[cH:22][cH:24][n:25][c:23]-3[nH:13]2)[cH:10][cH:6]1.[O:26]=[S:27]1(=[O:28])[CH2:29][CH2:31][N:32]([H:33])[CH2:34][CH2:30]1>>[O:1]=[C:2]([c:4]1[cH:5][cH:7][c:8]([NH:9][c:11]2[n:12][c:14]([NH:15][CH2:17][C:18]([F:19])([F:20])[F:21])[c:16]3[cH:22][cH:24][n:25][c:23]-3[nH:13]2)[cH:10][cH:6]1)[N:32]1[CH2:31][CH2:29][S:27](=[O:26])(=[O:28])[CH2:30][CH2:34]1.[OH:3][H:33],-0.55,91.41,215.72,91.41,91.96,Success
35,15196,[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[H:5].[CH3:7][O:8][c:9]1[cH:10][cH:12][cH:13][cH:14][c:11]1-[c:15]1[n:16][nH:18][c:19]2[c:17]1[cH:24][c:22](-[c:23]1[cH:25][cH:27][c:28]([NH2:29])[c:30]([C:31](=[O:32])[OH:33])[cH:26]1)[cH:21][n:20]2>>[CH3:1][CH2:2][N:3]([CH2:4][CH3:6])[C:31]([c:30]1[cH:26][c:23](-[c:22]2[cH:21][n:20][c:19]3[c:17]([c:15](-[c:11]4[c:9]([O:8][CH3:7])[cH:10][cH:12][cH:13][cH:14]4)[n:16][nH:18]3)[cH:24]2)[cH:25][cH:27][c:28]1[NH2:29])=[O:32].[H:5][OH:33],-4.98,41.84,78.61,41.84,46.82,Success
35,45820,[CH3:16][C:17](=[O:18])[S:19][c:20]1[c:21]([CH3:23])[cH:24][cH:25][cH:26][c:22]1[C:27](=[O:28])[OH:29].[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][N:9]([CH:10]1[CH2:12][CH2:14][CH2:15][CH2:13]1)[H:11]>>[CH3:1][C:2]([CH3:3])([CH3:4])[O:5][C:6](=[O:7])[CH2:8][N:9]([CH:10]1[CH2:12][CH2:14][CH2:15][CH2:13]1)[C:27]([c:22]1[c:20]([S:19][C:17]([CH3:16])=[O:18])[c:21]([CH3:23])[cH:24][cH:25][cH:26]1)=[O:28].[H:11][OH:29],-16.46,83.11,194.71,83.11,99.57,Success
35,22558,[CH3:1][CH:2]([CH3:3])[CH2:4][CH:5]1[CH2:6][N:8]([H:9])[CH:10]([CH2:11][CH:13]([CH3:14])[CH3:15])[C:12](=[O:16])[NH:7]1.[O:17]=[C:18]([OH:19])[c:20]1[cH:21][c:23](-[c:24]2[cH:26][cH:28][c:29]([Cl:30])[cH:31][c:27]2[F:32])[o:25][n:22]1>>[CH3:1][CH:2]([CH3:3])[CH2:4][CH:5]1[CH2:6][N:8]([C:18](=[O:17])[c:20]2[cH:21][c:23](-[c:24]3[cH:26][cH:28][c:29]([Cl:30])[cH:31][c:27]3[F:32])[o:25][n:22]2)[CH:10]([CH2:11][CH:13]([CH3:14])[CH3:15])[C:12](=[O:16])[NH:7]1.[H:9][OH:19],-9.61,89.60,41.66,89.60,99.21,Success
35,20782,[NH2:1][c:2]1[cH:3][cH:5][c:6]([C:7](=[O:9])[OH:10])[cH:8][c:4]1[O:11][C:12]([F:13])([F:14])[F:15].[OH:16][C:17]([c:18]1[cH:21][cH:23][c:24]([CH2:25][N:27]2[CH2:28][CH2:30][N:31]([H:32])[CH2:33][CH2:29]2)[cH:26][cH:22]1)([C:19]([F:34])([F:35])[F:36])[C:20]([F:37])([F:38])[F:39]>>[NH2:1][c:2]1[cH:3][cH:5][c:6]([C:7](=[O:9])[N:31]2[CH2:30][CH2:28][N:27]([CH2:25][c:24]3[cH:23][cH:21][c:18]([C:17]([OH:16])([C:19]([F:34])([F:35])[F:36])[C:20]([F:37])([F:38])[F:39])[cH:22][cH:26]3)[CH2:29][CH2:33]2)[cH:8][c:4]1[O:11][C:12]([F:13])([F:14])[F:15].[OH:10][H:32],-5.08,23.05,45.11,23.05,28.13,Success
35,7688,[O:1]=[C:2]([OH:3])[c:4]1[n:5][c:7]2[c:8]([s:6]1)[CH2:10][CH2:11][O:12][c:13]1[c:9]-2[cH:22][cH:17][c:15](-[c:16]2[cH:18][n:20][nH:21][cH:19]2)[cH:14]1.[O:23]=[C:24]([CH:25]1[CH2:27][CH2:29][N:30]([H:31])[CH2:32][CH2:28]1)[N:26]1[CH2:33][CH2:35][CH2:36][CH2:34]1>>[O:1]=[C:2]([c:4]1[n:5][c:7]2[c:8]([s:6]1)[CH2:10][CH2:11][O:12][c:13]1[c:9]-2[cH:22][cH:17][c:15](-[c:16]2[cH:18][n:20][nH:21][cH:19]2)[cH:14]1)[N:30]1[CH2:29][CH2:27][CH:25]([C:24](=[O:23])[N:26]2[CH2:33][CH2:35][CH2:36][CH2:34]2)[CH2:28][CH2:32]1.[OH:3][H:31],-8.90,0.00,0.00,0.00,8.90,Success
35,13547,[O:1]=[C:2]([OH:3])[CH:4]1[CH2:5][N:7]([S:8](=[O:10])(=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[C:9](=[O:18])[N:6]1[c:19]1[cH:20][cH:22][cH:23][cH:24][c:21]1[Cl:25].[cH:26]1[cH:27][cH:29][c:30]2[o:31][c:33]([N:34]3[CH2:36][CH2:38][N:39]([H:40])[CH2:41][CH2:37]3)[n:35][c:32]2[cH:28]1>>[O:1]=[C:2]([CH:4]1[CH2:5][N:7]([S:8](=[O:10])(=[O:11])[c:12]2[cH:13][cH:15][cH:16][cH:17][cH:14]2)[C:9](=[O:18])[N:6]1[c:19]1[cH:20][cH:22][cH:23][cH:24][c:21]1[Cl:25])[N:39]1[CH2:38][CH2:36][N:34]([c:33]2[o:31][c:30]3[cH:29][cH:27][cH:26][cH:28][c:32]3[n:35]2)[CH2:37][CH2:41]1.[OH:3][H:40],-14.35,0.00,0.00,0.00,14.35,Success
35,27329,[CH3:1][C:2]([CH3:3])([OH:4])[C:5](=[O:6])[OH:7].[CH3:8][O:9][c:10]1[cH:11][c:13]2[c:14]([cH:16][c:12]1[N+:18](=[O:19])[O-:20])[N:17]([H:21])[CH2:22][CH2:15]2>>[CH3:1][C:2]([CH3:3])([OH:4])[C:5](=[O:6])[N:17]1[c:14]2[c:13]([cH:11][c:10]([O:9][CH3:8])[c:12]([N+:18](=[O:19])[O-:20])[cH:16]2)[CH2:15][CH2:22]1.[OH:7][H:21],-22.87,17.94,39.33,17.94,40.81,Success
35,23228,[CH3:1][c:2]1[cH:3][n:5][c:6]([N:7]2[CH2:9][CH2:11][CH:12]([N:13]([CH:15]3[CH2:17][CH2:18]3)[H:16])[CH2:14][CH2:10]2)[cH:8][n:4]1.[O:19]=[C:20]([OH:21])[c:22]1[cH:23][cH:25][c:26](-[c:27]2[cH:29][n:31][cH:32][o:30]2)[c:28]([F:33])[cH:24]1>>[CH3:1][c:2]1[cH:3][n:5][c:6]([N:7]2[CH2:9][CH2:11][CH:12]([N:13]([CH:15]3[CH2:17][CH2:18]3)[C:20](=[O:19])[c:22]3[cH:23][cH:25][c:26](-[c:27]4[cH:29][n:31][cH:32][o:30]4)[c:28]([F:33])[cH:24]3)[CH2:14][CH2:10]2)[cH:8][n:4]1.[H:16][OH:21],-59.08,219.85,48.52,219.85,278.93,Success
35,44688,[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([CH:7]2[CH2:9][CH2:11][N:12]([H:13])[CH2:14][CH2:10]2)[CH2:8][CH2:4]1.[N:15]#[C:16][c:17]1[cH:18][cH:20][c:21](-[c:22]2[cH:24][n:26][n:27]3[c:25]2[n:32][c:30](-[c:31]2[cH:33][cH:35][c:36]([C:37](=[O:39])[OH:40])[cH:38][cH:34]2)[cH:29][cH:28]3)[cH:23][cH:19]1>>[CH3:1][N:2]1[CH2:3][CH2:5][N:6]([CH:7]2[CH2:9][CH2:11][N:12]([C:37]([c:36]3[cH:35][cH:33][c:31](-[c:30]4[cH:29][cH:28][n:27]5[c:25]([c:22](-[c:21]6[cH:20][cH:18][c:17]([C:16]#[N:15])[cH:19][cH:23]6)[cH:24][n:26]5)[n:32]4)[cH:34][cH:38]3)=[O:39])[CH2:14][CH2:10]2)[CH2:8][CH2:4]1.[H:13][OH:40],-26.96,40.53,78.78,40.53,67.49,Success
35,45150,[O:1]=[CH:2][OH:3].[O:4]=[S:5](=[O:6])([NH:7][CH2:9][CH2:10][N:11]([CH2:12][CH:14]=[CH:15][c:16]1[cH:17][cH:19][c:20]([Cl:21])[cH:22][cH:18]1)[H:13])[c:8]1[cH:23][cH:25][cH:26][c:27]2[c:24]1[cH:31][cH:30][n:29][cH:28]2>>[O:1]=[CH:2][N:11]([CH2:10][CH2:9][NH:7][S:5](=[O:4])(=[O:6])[c:8]1[cH:23][cH:25][cH:26][c:27]2[c:24]1[cH:31][cH:30][n:29][cH:28]2)[CH2:12][CH:14]=[CH:15][c:16]1[cH:17][cH:19][c:20]([Cl:21])[cH:22][cH:18]1.[OH:3][H:13],-10.73,0.00,0.00,0.00,10.73,Success
35,37780,[CH3:11][C:12]([CH3:13])([C:14](=[O:16])[OH:17])[c:15]1[cH:18][cH:20][c:21]([N+:22](=[O:24])[O-:25])[c:23]([Cl:26])[cH:19]1.[CH3:1][CH:2]([CH3:3])[CH2:4][N:5]([CH2:6][CH:8]([CH3:9])[CH3:10])[H:7]>>[CH3:1][CH:2]([CH3:3])[CH2:4][N:5]([CH2:6][CH:8]([CH3:9])[CH3:10])[C:14]([C:12]([CH3:11])([CH3:13])[c:15]1[cH:18][cH:20][c:21]([N+:22](=[O:24])[O-:25])[c:23]([Cl:26])[cH:19]1)=[O:16].[H:7][OH:17],-1.49,66.08,150.43,66.08,67.57,Success
35,993,[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:8][c:9]([CH2:10][N:12]([CH2:13][CH2:15][c:16]2[cH:17][cH:19][c:20]([Cl:21])[cH:22][cH:18]2)[H:14])[cH:11][cH:7]1.[O:23]=[C:24]([OH:25])[c:26]1[cH:27][cH:29][c:30]([Cl:31])[c:32]2[c:28]1[nH:35][cH:34][cH:33]2>>[CH3:1][C:2]([CH3:3])([CH3:4])[c:5]1[cH:6][cH:8][c:9]([CH2:10][N:12]([CH2:13][CH2:15][c:16]2[cH:17][cH:19][c:20]([Cl:21])[cH:22][cH:18]2)[C:24](=[O:23])[c:26]2[cH:27][cH:29][c:30]([Cl:31])[c:32]3[c:28]2[nH:35][cH:34][cH:33]3)[cH:11][cH:7]1.[H:14][OH:25],-11.10,72.06,85.91,72.06,83.16,Success
